date,close
2024-05-16,1.022
2024-05-17,1.02
2024-05-20,1.021
2024-05-21,1.027
2024-05-22,1.031
2024-05-23,1.04
2024-05-24,1.022
2024-05-27,1.036
2024-05-28,1.04
2024-05-29,1.035
2024-05-30,1.025
2024-05-31,1.019
2024-06-03,1.025
2024-06-04,1.021
2024-06-05,1.029
2024-06-06,1.051
2024-06-07,1.051
2024-06-11,1.053
2024-06-12,1.062
2024-06-13,1.083
2024-06-14,1.083
2024-06-17,1.088
2024-06-18,1.102
2024-06-19,1.102
2024-06-20,1.108
2024-06-21,1.094
2024-06-24,1.09
2024-06-25,1.077
2024-06-26,1.094
2024-06-27,1.093
2024-06-28,1.107
2024-07-01,1.105
2024-07-02,1.107
2024-07-03,1.131
2024-07-04,1.135
2024-07-05,1.144
2024-07-08,1.155
2024-07-09,1.16
2024-07-10,1.151
2024-07-11,1.165
2024-07-12,1.122
2024-07-15,1.154
2024-07-16,1.152
2024-07-17,1.14
2024-07-18,1.121
2024-07-19,1.104
2024-07-22,1.102
2024-07-23,1.111
2024-07-24,1.092
2024-07-25,1.062
2024-07-26,1.062
2024-07-29,1.083
2024-07-30,1.069
2024-07-31,1.073
2024-08-01,1.101
2024-08-02,1.041
2024-08-05,0.965
2024-08-06,1.001
2024-08-07,1.001
2024-08-08,0.984
2024-08-09,1.012
2024-08-12,1.021
2024-08-13,1.028
2024-08-14,1.048
2024-08-15,1.055
2024-08-16,1.098
2024-08-19,1.079
2024-08-20,1.103
2024-08-21,1.099
2024-08-22,1.1
2024-08-23,1.089
2024-08-26,1.09
2024-08-27,1.075
2024-08-28,1.079
2024-08-29,1.055
2024-08-30,1.066
2024-09-02,1.073
2024-09-03,1.073
2024-09-04,1.016
2024-09-05,1.023
2024-09-06,1.026
2024-09-09,1.017
2024-09-10,1.024
2024-09-11,1.032
2024-09-12,1.066
2024-09-13,1.071
2024-09-18,1.065
2024-09-19,1.076
2024-09-20,1.081
2024-09-23,1.086
2024-09-24,1.08
2024-09-25,1.07
2024-09-26,1.086
2024-09-27,1.069
2024-09-30,1.064
2024-10-08,1.058
2024-10-09,1.075
2024-10-10,1.089
2024-10-11,1.088
2024-10-14,1.088
2024-10-15,1.11
2024-10-16,1.098
2024-10-17,1.104
2024-10-18,1.096
2024-10-21,1.099
2024-10-22,1.099
2024-10-23,1.104
2024-10-24,1.092
2024-10-25,1.097
2024-10-28,1.11
2024-10-29,1.107
2024-10-30,1.119
2024-10-31,1.099
2024-11-01,1.085
2024-11-04,1.089
2024-11-05,1.084
2024-11-06,1.123
2024-11-07,1.14
2024-11-08,1.15
2024-11-11,1.158
2024-11-12,1.16
2024-11-13,1.152
2024-11-14,1.156
2024-11-15,1.139
2024-11-18,1.13
2024-11-19,1.133
2024-11-20,1.145
2024-11-21,1.136
2024-11-22,1.147
2024-11-25,1.156
2024-11-26,1.156
2024-11-27,1.158
2024-11-28,1.155
2024-11-29,1.154
2024-12-02,1.16
2024-12-03,1.18
2024-12-04,1.186
2024-12-05,1.195
2024-12-06,1.19
2024-12-09,1.208
2024-12-10,1.197
2024-12-11,1.197
2024-12-12,1.221
2024-12-13,1.228
2024-12-16,1.244
2024-12-17,1.259
2024-12-18,1.266
2024-12-19,1.234
2024-12-20,1.207
2024-12-23,1.251
2024-12-24,1.25
2024-12-25,1.261
2024-12-26,1.263
2024-12-27,1.255
2024-12-30,1.239
2024-12-31,1.231
2025-01-02,1.246
2025-01-03,1.24
2025-01-06,1.274
2025-01-07,1.264
2025-01-08,1.257
2025-01-09,1.252
2025-01-10,1.247
2025-01-13,1.216
2025-01-14,1.233
2025-01-15,1.223
2025-01-16,1.249
2025-01-17,1.244
2025-01-20,1.262
2025-01-21,1.264
2025-01-22,1.27
2025-01-23,1.257
2025-01-24,1.259
2025-01-27,1.229
2025-02-05,1.231
2025-02-06,1.243
2025-02-07,1.237
2025-02-10,1.223
2025-02-11,1.222
2025-02-12,1.219
2025-02-13,1.222
2025-02-14,1.231
2025-02-17,1.231
2025-02-18,1.239
2025-02-19,1.233
2025-02-20,1.222
2025-02-21,1.214
2025-02-24,1.195
2025-02-25,1.176
2025-02-26,1.173
2025-02-27,1.18
2025-02-28,1.134
2025-03-03,1.159
2025-03-04,1.137
2025-03-05,1.147
2025-03-06,1.148
2025-03-07,1.125
2025-03-10,1.12
2025-03-11,1.074
2025-03-12,1.08
2025-03-13,1.073
2025-03-14,1.082
2025-03-17,1.086
2025-03-18,1.093
2025-03-19,1.085
2025-03-20,1.11
2025-03-21,1.106
2025-03-24,1.131
2025-03-25,1.145
2025-03-26,1.141
2025-03-27,1.118
2025-03-28,1.111
2025-03-31,1.065
2025-04-01,1.084
2025-04-02,1.09
2025-04-03,1.065
2025-04-07,0.959
2025-04-08,0.994
2025-04-09,0.989
2025-04-10,1.08
2025-04-11,1.068
2025-04-14,1.082
2025-04-15,1.067
2025-04-16,1.043
2025-04-17,1.054
2025-04-18,1.045
2025-04-21,1.039
2025-04-22,1.038
2025-04-23,1.073
2025-04-24,1.059
2025-04-25,1.09
2025-04-28,1.094
2025-04-29,1.093
2025-04-30,1.094
2025-05-06,1.101
2025-05-07,1.104
2025-05-08,1.119
2025-05-09,1.118
2025-05-12,1.139
2025-05-13,1.149
2025-05-14,1.181
2025-05-15,1.174
2025-05-16,1.176
2025-05-19,1.165
2025-05-20,1.177
2025-05-21,1.164
2025-05-22,1.156
2025-05-23,1.152
2025-05-26,1.156
2025-05-27,1.165
2025-05-28,1.178
2025-05-29,1.196
2025-05-30,1.172
2025-06-03,1.176
2025-06-04,1.185
2025-06-05,1.181
2025-06-06,1.177
2025-06-09,1.181
2025-06-10,1.182
2025-06-11,1.186
2025-06-12,1.182
2025-06-13,1.169
2025-06-16,1.179
2025-06-17,1.184
2025-06-18,1.18
2025-06-19,1.173
2025-06-20,1.175
2025-06-23,1.171
2025-06-24,1.2
2025-06-25,1.202
2025-06-26,1.205
2025-06-27,1.218
2025-06-30,1.226
2025-07-01,1.22
2025-07-02,1.22
2025-07-03,1.223
2025-07-04,1.23
2025-07-07,1.229
2025-07-08,1.23
2025-07-09,1.224
2025-07-10,1.231
2025-07-11,1.228
2025-07-14,1.22
2025-07-15,1.239
2025-07-16,1.231
2025-07-17,1.241
2025-07-18,1.249
2025-07-21,1.248
2025-07-22,1.249
2025-07-23,1.247
2025-07-24,1.248
2025-07-25,1.25
2025-07-28,1.263
2025-07-29,1.263
2025-07-30,1.259
2025-07-31,1.279
2025-08-01,1.255
2025-08-04,1.237
2025-08-05,1.26
2025-08-06,1.253
2025-08-07,1.263
2025-08-08,1.267
2025-08-11,1.283
2025-08-12,1.279
2025-08-13,1.293
2025-08-14,1.29
2025-08-15,1.294
2025-08-18,1.283
2025-08-19,1.28
2025-08-20,1.264
2025-08-21,1.268
2025-08-22,1.256
2025-08-25,1.276
2025-08-26,1.268
2025-08-27,1.281
2025-08-28,1.271
2025-08-29,1.271
2025-09-01,1.257
2025-09-02,1.258
2025-09-03,1.256
2025-09-04,1.263
2025-09-05,1.278
2025-09-08,1.272
2025-09-09,1.277
2025-09-10,1.283
2025-09-11,1.282
2025-09-12,1.286
2025-09-15,1.293
2025-09-16,1.303
2025-09-17,1.298
2025-09-18,1.307
2025-09-19,1.31
2025-09-22,1.323
2025-09-23,1.342
2025-09-24,1.329
2025-09-25,1.324
2025-09-26,1.32
2025-09-29,1.34
2025-09-30,1.339
2025-10-09,1.363
2025-10-10,1.366
2025-10-13,1.347
2025-10-14,1.331
2025-10-15,1.353
2025-10-16,1.363
2025-10-17,1.329
2025-10-20,1.369
2025-10-21,1.39
2025-10-22,1.41
2025-10-23,1.41
2025-10-24,1.43
2025-10-27,1.458
2025-10-28,1.456
2025-10-29,1.481
2025-10-30,1.462
2025-10-31,1.458
2025-11-03,1.456
2025-11-04,1.436
2025-11-05,1.425
2025-11-06,1.451
2025-11-07,1.435
2025-11-10,1.462
2025-11-11,1.467
2025-11-12,1.472
2025-11-13,1.467
2025-11-14,1.427
2025-11-17,1.428
2025-11-18,1.381
2025-11-19,1.376
2025-11-20,1.427
2025-11-21,1.383
2025-11-24,1.394
2025-11-25,1.422
2025-11-26,1.443
2025-11-27,1.437
2025-11-28,1.452
2025-12-01,1.439
2025-12-02,1.44
2025-12-03,1.458
2025-12-04,1.458
2025-12-05,1.459
2025-12-08,1.453
2025-12-09,1.432
2025-12-10,1.44
2025-12-11,1.428
2025-12-12,1.431
2025-12-15,1.414
2025-12-16,1.394
2025-12-17,1.407
2025-12-18,1.395
2025-12-19,1.414
2025-12-22,1.441
2025-12-23,1.435
2025-12-24,1.432
2025-12-25,1.426
2025-12-26,1.424
2025-12-29,1.416
2025-12-30,1.42
2025-12-31,1.413
2026-01-05,1.43
2026-01-06,1.43
2026-01-07,1.427
2026-01-08,1.422
2026-01-09,1.418
2026-01-12,1.412
2026-01-13,1.421
2026-01-14,1.413
2026-01-15,1.413
2026-01-16,1.41
2026-01-19,1.395
2026-01-20,1.386
2026-01-21,1.381
2026-01-22,1.409
2026-01-23,1.401
2026-01-26,1.387
2026-01-27,1.403
2026-01-28,1.418
2026-01-29,1.409
2026-01-30,1.396
2026-02-02,1.359
2026-02-03,1.388
2026-02-04,1.379
2026-02-05,1.367
2026-02-06,1.344
2026-02-09,1.371
2026-02-10,1.374
2026-02-11,1.37
2026-02-12,1.369
2026-02-13,1.363
2026-02-24,1.352
2026-02-25,1.353
2026-02-26,1.361
2026-02-27,1.35
2026-03-02,1.337
2026-03-03,1.332
2026-03-04,1.311
2026-03-05,1.343
2026-03-06,1.342
2026-03-09,1.31
2026-03-10,1.332
2026-03-11,1.335
2026-03-12,1.327
2026-03-13,1.315
2026-03-16,1.324
2026-03-17,1.316
2026-03-18,1.333
2026-03-19,1.309
2026-03-20,1.3
2026-03-23,1.257
2026-03-24,1.281
2026-03-25,1.292
2026-03-26,1.281
2026-03-27,1.276
2026-03-30,1.254
2026-03-31,1.251
2026-04-01,1.303
2026-04-02,1.284
2026-04-03,1.284
2026-04-07,1.284
2026-04-08,1.35
2026-04-09,1.336
2026-04-10,1.347
2026-04-13,1.338
2026-04-14,1.359
2026-04-15,1.383
2026-04-16,1.412
2026-04-17,1.404
2026-04-20,1.404
2026-04-21,1.4
2026-04-22,1.407
2026-04-23,1.417
2026-04-24,1.418
2026-04-27,1.45
2026-04-28,1.457
2026-04-29,1.452
2026-04-30,1.456
2026-05-06,1.496
2026-05-07,1.537
2026-05-08,1.54
2026-05-11,1.577
2026-05-12,1.558
2026-05-13,1.571
2026-05-14,1.577
2026-05-15,1.564
2026-05-18,1.524
2026-05-19,1.52
2026-05-20,1.533
2026-05-21,1.561
2026-05-22,1.588
2026-05-25,1.645
2026-05-26,1.614
2026-05-27,1.649
2026-05-28,1.646
2026-05-29,1.694
2026-06-01,1.764
2026-06-02,1.735
2026-06-03,1.707
2026-06-04,1.673
2026-06-05,1.641
2026-06-08,1.569
2026-06-09,1.632
2026-06-10,1.585
2026-06-11,1.576
2026-06-12,1.598
2026-06-15,1.677
2026-06-16,1.692
2026-06-17,1.698
2026-06-18,1.693
2026-06-22,1.686
2026-06-23,1.628
2026-06-24,1.644
2026-06-25,1.657
2026-06-26,1.609
2026-06-29,1.63
2026-06-30,1.648
2026-07-01,1.652
2026-07-02,1.614
2026-07-03,1.622
2026-07-06,1.625
2026-07-07,1.624
2026-07-08,1.595
2026-07-09,1.618
2026-07-10,1.619
2026-07-13,1.608
2026-07-14,1.613
2026-07-15,1.629
2026-07-16,1.61
2026-07-17,1.561
2026-07-20,1.551
2026-07-21,1.589
2026-07-22,1.587
2026-07-23,1.589
2026-07-24,1.569
2026-07-27,1.579
2026-07-28,1.534
2026-07-29,1.538
2026-07-30,1.516
2026-07-31,1.574
2026-08-03,1.585
2026-08-04,1.631
2026-08-05,1.69
2026-08-06,1.67
